time,latitude,longitude,height_msl
2025-09-05 16:46:48.500,39.194987353,-77.258425020,158.7289
2025-09-05 16:46:48.650,39.194988618,-77.258427697,158.7250
2025-09-05 16:46:48.750,39.194989515,-77.258429604,158.7028
2025-09-05 16:46:48.850,39.194990387,-77.258431661,158.7389
2025-09-05 16:46:48.950,39.194991303,-77.258433500,158.7238
2025-09-05 16:46:49.050,39.194992164,-77.258435330,158.7265
2025-09-05 16:46:49.150,39.194993090,-77.258437188,158.7258
2025-09-05 16:46:49.250,39.194993880,-77.258439064,158.7098
2025-09-05 16:46:49.350,39.194994848,-77.258440774,158.7129
2025-09-05 16:46:49.450,39.194995638,-77.258442476,158.7135
2025-09-05 16:46:49.550,39.194996418,-77.258444124,158.7322
2025-09-05 16:46:49.650,39.194997284,-77.258445735,158.7268
2025-09-05 16:46:49.750,39.194998037,-77.258447236,158.7260
2025-09-05 16:46:49.900,39.194999466,-77.258449488,158.6832
2025-09-05 16:46:50.050,39.195000837,-77.258451680,158.6992
2025-09-05 16:46:50.200,39.195002435,-77.258453758,158.6928
2025-09-05 16:46:50.300,39.195003331,-77.258455149,158.6692
2025-09-05 16:46:50.400,39.195004378,-77.258456310,158.6644
2025-09-05 16:46:50.500,39.195005508,-77.258457255,158.5943
2025-09-05 16:46:50.600,39.195006641,-77.258458010,158.5422
2025-09-05 16:46:50.700,39.195007753,-77.258458798,158.5132
2025-09-05 16:46:50.800,39.195008917,-77.258459388,158.4519
2025-09-05 16:46:50.900,39.195010155,-77.258460074,158.4038
2025-09-05 16:46:51.000,39.195011413,-77.258461203,158.3911
2025-09-05 16:46:51.100,39.195012775,-77.258462314,158.4133
2025-09-05 16:46:51.200,39.195014253,-77.258463139,158.3960
2025-09-05 16:46:51.300,39.195015737,-77.258463980,158.4020
